"id_concept","word","pos","chunk","pnp","rol","lemma"
"3475","Tuners","NNS","B-NP","O","O","tuner"
"3476","Vibrometers","NNS","B-NP","O","O","vibrometer"
"3477","Voltmeters","NNS","B-NP","O","O","voltmeter"
"3478","Watthour","PRP$","B-NP","O","O","watthour"
"3478","meters","NNS","I-NP","O","O","meter"
"3479","Wattmeters","NNS","B-NP","O","O","wattmeter"
"3480","Measurement","NNP","B-NP","O","O","measurement"
"3481","Accelerometers","NNS","B-NP","O","O","accelerometer"
"3482","Acoustic","NNP","B-NP","O","O","acoustic"
"3482","measurements","NNS","I-NP","O","O","measurement"
"3483","Antenna","NN","B-NP","O","O","antenna"
"3483","measurements","NNS","I-NP","O","O","measurement"
"3484","Anthropometry","NNP","B-NP","O","O","anthropometry"
"3486","Area","JJ","B-NP","O","O","area"
"3486","measurement","NN","I-NP","O","O","measurement"
"3487","Atmospheric","NNP","B-NP","O","O","atmospheric"
"3487","measurements","NNS","I-NP","O","O","measurement"
"3488","Atomic","NNP","B-NP","O","O","atomic"
"3488","measurements","NNS","I-NP","O","O","measurement"
"3489","Biomedical","JJ","B-NP","O","O","biomedical"
"3489","measurement","NN","I-NP","O","O","measurement"
"3490","Biomarkers","NNS","B-NP","O","O","biomarker"
"3491","Biomedical","JJ","B-NP","O","O","biomedical"
"3491","monitoring","NN","I-NP","O","O","monitoring"
"3492","Electroencephalography","NN","B-NP","O","O","electroencephalography"
"3493","Electromyography","NN","B-NP","O","O","electromyography"
"3494","Electrooculography","NN","B-NP","O","O","electrooculography"
"3495","Electrophysiology","NN","B-NP","O","O","electrophysiology"
"3496","Photoplethysmography","NN","B-NP","O","O","photoplethysmography"
"3497","Reproducibility","NN","B-NP","O","O","reproducibility"
"3497","of","IN","B-PP","B-PNP","O","of"
"3497","results","NNS","B-NP","I-PNP","O","result"
"3498","Sensitivity","NN","B-NP","O","O","sensitivity"
"3498","and","CC","I-NP","O","O","and"
"3498","specificity","NN","I-NP","O","O","specificity"
"3499","Calorimetry","NNP","B-NP","O","O","calorimetry"
"3500","Coordinate","VB","B-VP","O","VP-1","coordinate"
"3500","measuring","JJ","B-NP","O","NP-OBJ-1","measuring"
"3500","machines","NNS","I-NP","O","NP-OBJ-1","machine"
"3501","Density","NN","B-NP","O","O","density"
"3501","measurement","NN","I-NP","O","O","measurement"
"3502","Hydrometers","NNS","B-NP","O","O","hydrometer"
"3504","Distance","NNP","B-NP","O","O","distance"
"3504","measurement","NN","I-NP","O","O","measurement"
"3505","Euclidean","JJ","B-NP","O","O","euclidean"
"3505","distance","NN","I-NP","O","O","distance"
"3506","Distortion","NN","B-NP","O","O","distortion"
"3506","measurement","NN","I-NP","O","O","measurement"
"3507","Total","JJ","B-NP","O","O","total"
"3507","harmonic","JJ","I-NP","O","O","harmonic"
"3507","distortion","NN","I-NP","O","O","distortion"
"3508","Doppler","NNP","B-NP","O","O","doppler"
"3508","measurement","NN","I-NP","O","O","measurement"
"3509","Dosimetry","NN","B-NP","O","O","dosimetry"
"3511","Dynamic","NNP","B-NP","O","O","dynamic"
"3511","range","NN","I-NP","O","O","range"
"3512","Electric","NNP","B-NP","O","O","electric"
"3512","variables","NNS","I-NP","O","O","variable"
"3512","measurement","NN","I-NP","O","O","measurement"
"3513","Admittance","NN","B-NP","O","O","admittance"
"3513","measurement","NN","I-NP","O","O","measurement"
"3514","Ammeters","NNS","B-NP","O","O","ammeter"
"3515","Attenuation","NN","B-NP","O","O","attenuation"
"3515","measurement","NN","I-NP","O","O","measurement"
"3516","Capacitance","NN","B-NP","O","O","capacitance"
"3516","measurement","NN","I-NP","O","O","measurement"
"3517","Conductivity","NN","B-NP","O","O","conductivity"
"3517","measurement","NN","I-NP","O","O","measurement"
"3518","Current","JJ","B-NP","O","O","current"
"3518","measurement","NN","I-NP","O","O","measurement"
"3519","Dielectric","JJ","B-NP","O","O","dielectric"
"3519","measurement","NN","I-NP","O","O","measurement"
"3520","Electrical","JJ","B-NP","O","O","electrical"
"3520","resistance","NN","I-NP","O","O","resistance"
"3520","measurement","NN","I-NP","O","O","measurement"
"3521","Electrostatic","JJ","B-NP","O","O","electrostatic"
"3521","measurements","NNS","I-NP","O","O","measurement"
"3522","Energy","NNP","B-NP","O","O","energy"
"3522","measurement","NN","I-NP","O","O","measurement"
"3523","Impedance","IN","B-PP","B-PNP","O","impedance"
"3523","measurement","NN","B-NP","I-PNP","O","measurement"
"3524","Inductance","IN","B-PP","B-PNP","O","inductance"
"3524","measurement","NN","B-NP","I-PNP","O","measurement"
"3525","Partial","JJ","B-NP","O","O","partial"
"3525","discharge","NN","I-NP","O","O","discharge"
"3525","measurement","NN","I-NP","O","O","measurement"
"3526","Phasor","JJ","B-NP","O","O","phasor"
"3526","measurement","NN","I-NP","O","O","measurement"
"3526","units","NNS","I-NP","O","O","unit"
"3527","Power","NN","B-NP","O","O","power"
"3527","measurement","NN","I-NP","O","O","measurement"
"3528","Q","NN","B-NP","O","O","q"
"3528","measurement","NN","I-NP","O","O","measurement"
"3529","Transmission","NNP","B-NP","O","O","transmission"
"3529","line","NN","I-NP","O","O","line"
"3529","measurements","NNS","I-NP","O","O","measurement"
"3530","Voltage","NN","B-NP","O","O","voltage"
"3530","measurement","NN","I-NP","O","O","measurement"
"3531","Electromagnetic","JJ","B-NP","O","O","electromagnetic"
"3531","measurements","NNS","I-NP","O","O","measurement"
"3532","Electromagnetic","JJ","B-NP","O","O","electromagnetic"
"3532","modeling","NN","I-NP","O","O","modeling"
"3533","Linearity","NN","B-NP","O","O","linearity"
"3534","Microwave","NNP","B-NP","O","O","microwave"
"3534","measurement","NN","I-NP","O","O","measurement"
"3540","Millimeter","NN","B-NP","O","O","millimeter"
"3540","wave","NN","I-NP","O","O","wave"
"3540","measurements","NNS","I-NP","O","O","measurement"
"3541","Parameter","NN","B-NP","O","O","parameter"
"3541","extraction","NN","I-NP","O","O","extraction"
"3542","Polarimetry","NN","B-NP","O","O","polarimetry"
"3543","Radiometry","NN","B-NP","O","O","radiometry"
"3544","Submillimeter","NNP","B-NP","O","O","submillimeter"
"3544","wave","NN","I-NP","O","O","wave"
"3544","measurements","NNS","I-NP","O","O","measurement"
"3546","Extraterrestrial","JJ","B-NP","O","O","extraterrestrial"
"3546","measurements","NNS","I-NP","O","O","measurement"
"3547","Fluid","NN","B-NP","O","O","fluid"
"3547","flow","NN","I-NP","O","O","flow"
"3547","measurement","NN","I-NP","O","O","measurement"
"3548","Frequency","NNP","B-NP","O","O","frequency"
"3548","measurement","NN","I-NP","O","O","measurement"
"3549","Frequency","NNP","B-NP","O","O","frequency"
"3549","estimation","NN","I-NP","O","O","estimation"
"3550","Frequency-domain","JJ","B-NP","O","O","frequency-domain"
"3550","analysis","NN","I-NP","O","O","analysis"
"3551","Gain","JJ","B-NP","O","O","gain"
"3551","measurement","NN","I-NP","O","O","measurement"
"3553","Gas","NNP","B-NP","O","O","gas"
"3553","chromatography","NN","I-NP","O","O","chromatography"
"3554","Geologic","JJ","B-NP","O","O","geologic"
"3554","measurements","NNS","I-NP","O","O","measurement"
"3555","Geophysical","JJ","B-NP","O","O","geophysical"
"3555","image","NN","I-NP","O","O","image"
"3555","processing","NN","I-NP","O","O","processing"
"3556","Geophysical","JJ","B-NP","O","O","geophysical"
"3556","measurements","NNS","I-NP","O","O","measurement"
"3557","Geodesy","NNP","B-NP","O","O","geodesy"
"3558","Sea","NNP","B-NP","O","O","sea"
"3558","measurements","NNS","I-NP","O","O","measurement"
"3559","Seismic","JJ","B-NP","O","O","seismic"
"3559","measurements","NNS","I-NP","O","O","measurement"
"3560","Interferometry","NN","B-NP","O","O","interferometry"
"3561","Fabry-Perot","NNP","B-NP","O","O","fabry-perot"
"3562","Interferometers","NNS","B-NP","O","O","interferometer"
"3563","Optical","NNP","B-NP","O","O","optical"
"3563","interferometry","NN","I-NP","O","O","interferometry"
"3564","Phase","NN","B-NP","O","NP-SBJ-1","phase"
"3564","shifting","VBG","B-VP","O","VP-1","shift"
"3564","interferometry","NN","B-NP","O","NP-OBJ-1","interferometry"
"3565","Radar","NNP","B-NP","O","O","radar"
"3565","interferometry","NN","I-NP","O","O","interferometry"
"3566","Radio","NNP","B-NP","O","O","radio"
"3566","interferometry","NN","I-NP","O","O","interferometry"
"3567","Sagnac","NN","B-NP","O","O","sagnac"
"3567","interferometers","NNS","I-NP","O","O","interferometer"
"3568","Length","NN","B-NP","O","O","length"
"3568","measurement","NN","I-NP","O","O","measurement"
"3569","Lifetime","NNP","B-NP","O","O","lifetime"
"3569","estimation","NN","I-NP","O","O","estimation"
"3570","Loss","NN","B-NP","O","O","loss"
"3570","measurement","NN","I-NP","O","O","measurement"
"3571","Packet","NN","B-NP","O","O","packet"
"3571","loss","NN","I-NP","O","O","loss"
"3572","Magnetic","JJ","B-NP","O","O","magnetic"
"3572","variables","NNS","I-NP","O","O","variable"
"3572","measurement","NN","I-NP","O","O","measurement"
"3573","Magnetic","JJ","B-NP","O","O","magnetic"
"3573","anomaly","NN","I-NP","O","O","anomaly"
"3573","detection","NN","I-NP","O","O","detection"
"3574","Magnetic","JJ","B-NP","O","O","magnetic"
"3574","field","NN","I-NP","O","O","field"
"3574","measurement","NN","I-NP","O","O","measurement"
"3575","Magnetometers","NNS","B-NP","O","O","magnetometer"
"3576","Permeability","NN","B-NP","O","O","permeability"
"3576","measurement","NN","I-NP","O","O","measurement"
"3577","Measurement","NNP","B-NP","O","O","measurement"
"3577","by","IN","B-PP","B-PNP","O","by"
"3577","laser","NN","B-NP","I-PNP","O","laser"
"3577","beam","NN","I-NP","I-PNP","O","beam"
"3578","Laser","NNP","B-NP","O","O","laser"
"3578","velocimetry","NN","I-NP","O","O","velocimetry"
"3579","Measurement","NNP","B-NP","O","O","measurement"
"3579","errors","NNS","I-NP","O","O","error"
"3580","Measurement","NNP","B-NP","O","O","measurement"
"3580","techniques","NNS","I-NP","O","O","technique"
"3581","Calibration","NN","B-NP","O","O","calibration"
"3582","Dynamic","NNP","B-NP","O","O","dynamic"
"3582","equilibrium","NN","I-NP","O","O","equilibrium"
"3583","Measurement","NNP","B-NP","O","O","measurement"
"3583","uncertainty","NN","I-NP","O","O","uncertainty"
"3584","Measurement","NNP","B-NP","O","O","measurement"
"3584","units","NNS","I-NP","O","O","unit"
"3585","Nanometers","NNS","B-NP","O","O","nanometer"
"3586","Mechanical","JJ","B-NP","O","O","mechanical"
"3586","variables","NNS","I-NP","O","O","variable"
"3586","measurement","NN","I-NP","O","O","measurement"
"3587","Angular","JJ","B-NP","O","O","angular"
"3587","velocity","NN","I-NP","O","O","velocity"
"3588","Displacement","NN","B-NP","O","O","displacement"
"3588","measurement","NN","I-NP","O","O","measurement"
"3590","Force","NNP","B-NP","O","O","force"
"3590","measurement","NN","I-NP","O","O","measurement"
"3591","Motion","NNP","B-NP","O","O","motion"
"3591","measurement","NN","I-NP","O","O","measurement"
"3592","Position","NN","B-NP","O","O","position"
"3592","measurement","NN","I-NP","O","O","measurement"
"3593","Rotation","NN","B-NP","O","O","rotation"
"3593","measurement","NN","I-NP","O","O","measurement"
"3594","Strain","NN","B-NP","O","O","strain"
"3594","measurement","NN","I-NP","O","O","measurement"
"3595","Stress","NN","B-NP","O","O","stress"
"3595","measurement","NN","I-NP","O","O","measurement"
"3596","Thickness","NN","B-NP","O","O","thickness"
"3596","measurement","NN","I-NP","O","O","measurement"
"3597","Torque","NN","B-NP","O","O","torque"
"3597","measurement","NN","I-NP","O","O","measurement"
"3598","Velocity","NN","B-NP","O","O","velocity"
"3598","measurement","NN","I-NP","O","O","measurement"
"3599","Vibration","NN","B-NP","O","O","vibration"
"3599","measurement","NN","I-NP","O","O","measurement"
"3600","Volume","NN","B-NP","O","O","volume"
"3600","measurement","NN","I-NP","O","O","measurement"
"3601","Weight","NN","B-NP","O","O","weight"
"3601","measurement","NN","I-NP","O","O","measurement"
"3602","Moisture","NN","B-NP","O","O","moisture"
"3602","measurement","NN","I-NP","O","O","measurement"
"3603","Humidity","NN","B-NP","O","O","humidity"
"3603","measurement","NN","I-NP","O","O","measurement"
"3604","Noise","NN","B-NP","O","O","noise"
"3604","measurement","NN","I-NP","O","O","measurement"
"3605","Multiple","NNP","B-NP","O","O","multiple"
"3605","signal","NN","I-NP","O","O","signal"
"3605","classification","NN","I-NP","O","O","classification"
"3606","Noise","NN","B-NP","O","O","noise"
"3606","figure","NN","I-NP","O","O","figure"
"3608","Noise","NN","B-NP","O","NP-SBJ-1","noise"
"3608","shaping","VBG","B-VP","O","VP-1","shape"
"3609","Nuclear","JJ","B-NP","O","O","nuclear"
"3609","measurements","NNS","I-NP","O","O","measurement"
"3610","Particle","NN","B-NP","O","O","particle"
"3610","tracking","NN","I-NP","O","O","tracking"
"3611","Optical","NNP","B-NP","O","O","optical"
"3611","variables","NNS","I-NP","O","O","variable"
"3611","measurement","NN","I-NP","O","O","measurement"
"3612","Ellipsometry","NN","B-NP","O","O","ellipsometry"
"3613","Photometry","NN","B-NP","O","O","photometry"
"3614","Reflection","NN","B-NP","O","O","reflection"
"3614","coefficient","NN","I-NP","O","O","coefficient"
"3615","Refractive","JJ","B-NP","O","O","refractive"
"3615","index","NN","I-NP","O","O","index"
"3616","Particle","NN","B-NP","O","O","particle"
"3616","beam","NN","I-NP","O","O","beam"
"3616","measurements","NNS","I-NP","O","O","measurement"
"3617","Particle","NN","B-NP","O","O","particle"
"3617","measurements","NNS","I-NP","O","O","measurement"
"3618","Performance","JJ","B-NP","O","O","performance"
"3618","evaluation","NN","I-NP","O","O","evaluation"
"3619","pH","NNP","B-NP","O","O","ph"
"3619","measurement","NN","I-NP","O","O","measurement"
"3621","Phase","NN","B-NP","O","O","phase"
"3621","measurement","NN","I-NP","O","O","measurement"
"3622","Plasma","NN","B-NP","O","O","plasma"
"3622","measurements","NNS","I-NP","O","O","measurement"
"3623","Plethysmography","NN","B-NP","O","O","plethysmography"
"3624","Pollution","NNP","B-NP","O","O","pollution"
"3624","measurement","NN","I-NP","O","O","measurement"
"3625","Pressure","NN","B-NP","O","O","pressure"
"3625","measurement","NN","I-NP","O","O","measurement"
"3626","Altimetry","NNP","B-NP","O","O","altimetry"
"3628","Tire","JJ","B-NP","O","O","tire"
"3628","pressure","NN","I-NP","O","O","pressure"
"3629","Pulse","NN","B-NP","O","O","pulse"
"3629","measurements","NNS","I-NP","O","O","measurement"
"3630","Reflectometry","NN","B-NP","O","O","reflectometry"
"3631","Reproducibility","NN","B-NP","O","O","reproducibility"
"3631","of","IN","B-PP","B-PNP","O","of"
"3631","results","NNS","B-NP","I-PNP","O","result"
"3632","Scintillation","NN","B-NP","O","O","scintillation"
"3632","counters","NNS","I-NP","O","O","counter"
"3633","Solid","JJ","B-NP","O","O","solid"
"3633","scintillation","NN","I-NP","O","O","scintillation"
"3633","detectors","NNS","I-NP","O","O","detector"
"3634","Sea","NNP","B-NP","O","O","sea"
"3634","state","NN","I-NP","O","O","state"
"3635","Semiconductor","NNP","B-NP","O","O","semiconductor"
"3635","device","NN","I-NP","O","O","device"
"3635","measurement","NN","I-NP","O","O","measurement"
"3636","Sensitivity","NN","B-NP","O","O","sensitivity"
"3638","Sensitivity","NN","B-NP","O","O","sensitivity"
"3638","analysis","NN","I-NP","O","O","analysis"
"3639","Shape","NNP","B-NP","O","O","shape"
"3639","measurement","NN","I-NP","O","O","measurement"
"3640","Size","NN","B-NP","O","O","size"
"3640","measurement","NN","I-NP","O","O","measurement"
"3641","Functional","JJ","B-NP","O","O","functional"
"3641","point","NN","I-NP","O","O","point"
"3641","analysis","NN","I-NP","O","O","analysis"
"3647","Software","NNP","B-NP","O","O","software"
"3647","measurement","NN","I-NP","O","O","measurement"
"3648","Software","NNP","B-NP","O","O","software"
"3648","metrics","NNS","I-NP","O","O","metric"
"3649","Soil","NN","B-NP","O","O","soil"
"3649","measurements","NNS","I-NP","O","O","measurement"
"3650","Salinity","NN","B-NP","O","O","salinity"
"3650","(","(","O","O","O","("
"3650","geophysical","JJ","B-ADJP","O","O","geophysical"
"3650",")",")","O","O","O",")"
"3651","Spectroscopy","NN","B-NP","O","O","spectroscopy"
"3652","Electrochemical","NNP","B-NP","O","O","electrochemical"
"3652","impedance","NN","I-NP","O","O","impedance"
"3652","spectroscopy","NN","I-NP","O","O","spectroscopy"
"3654","Electron","NNP","B-NP","O","O","electron"
"3654","paramagnetic","JJ","I-NP","O","O","paramagnetic"
"3654","resonance","NN","I-NP","O","O","resonance"
"3655","Fourier","NNP","B-NP","O","NP-SBJ-1","fourier"
"3655","transform","VB","B-VP","O","VP-1","transform"
"3655","infrared","JJ","B-NP","O","NP-OBJ-1","infrared"
"3655","spectroscopy","NN","I-NP","O","NP-OBJ-1","spectroscopy"
"3656","Kirchhoff&apos;s","NNP","B-NP","O","O","kirchhoff&apos;s"
"3656","Law","NNP","I-NP","O","O","law"
"3657","Mass","NNP","B-NP","O","O","mass"
"3657","spectroscopy","NN","I-NP","O","O","spectroscopy"
"3658","MERIS","NNP","B-NP","O","O","meris"
"3660","Neutron","NN","B-NP","O","O","neutron"
